country|year|pib|life_expect|murderers|population
Algeria|1942|3950|34.9||7860000
Algeria|1943|4040|30.2||7970000
Algeria|1944|4120|35.7||8090000
Algeria|1945|4210|33.5||8210000
Algeria|1946|4300|35.7||8340000
Algeria|1947|4380|39.1||8460000
Algeria|1948|4470|42.3||8590000
Algeria|1949|4560|44.8||8730000
Algeria|1950|4640|47.3||8870000
Algeria|1951|4650|47.5||9020000
Algeria|1952|4810|48.0||9190000
Algeria|1953|4860|48.6||9360000
Algeria|1954|5170|49.1||9560000
Algeria|1955|5260|49.6||9770000
Algeria|1956|5730|50.2||10000000
Algeria|1957|6320|50.8||10300000
Algeria|1958|6500|51.3||10500000
Algeria|1959|7620|51.9||10800000
Algeria|1960|8080|52.5||11100000
Algeria|1961|7780|53.1||11300000
Algeria|1962|4910|53.7||11600000
Algeria|1963|6030|54.3||11900000
Algeria|1964|6460|54.9||12200000
Algeria|1965|6850|55.4||12600000
Algeria|1966|6210|56.0||12900000
Algeria|1967|6700|56.5||13300000
Algeria|1968|7200|57.0||13700000
Algeria|1969|7570|57.6||14100000
Algeria|1970|8070|58.1||14500000
Algeria|1971|7170|58.4||14900000
Algeria|1972|8410|58.8||15300000
Algeria|1973|8430|59.2||15700000
Algeria|1974|8670|59.7||16100000
Algeria|1975|8990|60.1||16600000
Algeria|1976|9290|60.6||17100000
Algeria|1977|9810|61.2||17600000
Algeria|1978|10700|61.8||18100000
Algeria|1979|11300|62.5||18600000
Algeria|1980|11200|62.8||19200000
Algeria|1981|11100|64.0||19800000
Algeria|1982|11400|65.1||20500000
Algeria|1983|11600|66.4||21100000
Algeria|1984|11800|67.6||21800000
Algeria|1985|12100|68.7||22400000
Algeria|1986|11600|69.5||23100000
Algeria|1987|11200|70.2||23800000
Algeria|1988|10700|70.8||24400000
Algeria|1989|10700|71.3||25100000
Algeria|1990|10300|71.7|377.0|25800000
Algeria|1991|9930|72.2|382.0|26400000
Algeria|1992|9870|72.5|391.0|27000000
Algeria|1993|9450|72.7|400.0|27600000
Algeria|1994|9170|72.8|410.0|28200000
Algeria|1995|9340|72.9|421.0|28800000
Algeria|1996|9560|73.3|432.0|29300000
Algeria|1997|9510|73.2|452.0|29700000
Algeria|1998|9840|73.5|468.0|30200000
Algeria|1999|10000|73.9|467.0|30600000
Algeria|2000|10300|74.0|463.0|31000000
Algeria|2001|10400|74.2|467.0|31500000
Algeria|2002|10900|74.5|471.0|31900000
Algeria|2003|11500|74.6|477.0|32300000
Algeria|2004|11800|75.0|459.0|32700000
Algeria|2005|12400|75.3|451.0|33100000
Algeria|2006|12400|75.5|444.0|33600000
Algeria|2007|12600|75.7|437.0|34200000
Algeria|2008|12700|75.9|441.0|34700000
Algeria|2009|12700|76.1|445.0|35300000
Algeria|2010|12900|76.3|447.0|36000000
Algeria|2011|13000|76.5|451.0|36700000
Algeria|2012|13200|76.8|457.0|37400000
Algeria|2013|13300|76.9|465.0|38100000
Algeria|2014|13500|77.0|474.0|38900000
Algeria|2015|13800|77.1|472.0|39700000
Algeria|2016|13900|77.4|471.0|40600000
Algeria|2017|13900|77.7||41400000
Algeria|2018|13900|77.9||42200000
Algeria|2019|14000|78.1||43100000
Algeria|2020|14000|78.3||43900000
Algeria|2021|14000|78.5||44600000
Algeria|2022|14000|78.7||45400000
Algeria|2023|13900|78.8||46100000
Algeria|2024|13800|79.0||46700000
Algeria|2025|13700|79.2||47400000
Algeria|2026|13700|79.4||48000000
Algeria|2027|13700|79.6||48600000
Algeria|2028|13800|79.7||49200000
Algeria|2029|13900|79.9||49800000
Algeria|2030|14100|80.1||50400000
Algeria|2031|14300|80.3||50900000
Algeria|2032|14600|80.4||51400000
Algeria|2033|14900|80.6||52000000
Algeria|2034|15200|80.8||52500000
Algeria|2035|15500|80.9||53000000
Algeria|2036|15800|81.1||53500000
Algeria|2037|16100|81.2||54100000
Algeria|2038|16500|81.4||54600000
Algeria|2039|16800|81.6||55100000
Algeria|2040|17100|81.7||55600000
Algeria|2041||81.9||56200000
Algeria|2042||82.0||56700000
Algeria|2043||82.2||57300000
Algeria|2044||82.3||57800000
Algeria|2045||82.5||58300000
Algeria|2046||82.7||58900000
Algeria|2047||82.8||59400000
Algeria|2048||83.0||59900000
Algeria|2049||83.1||60400000
Algeria|2050||83.3||60900000
Algeria|2051||83.4||61400000
Algeria|2052||83.6||61900000
Algeria|2053||83.7||62300000
Algeria|2054||83.8||62800000
Algeria|2055||84.0||63200000
Algeria|2056||84.1||63600000
Algeria|2057||84.3||64000000
Algeria|2058||84.4||64300000
Algeria|2059||84.6||64700000
Algeria|2060||84.7||65000000
Algeria|2061||84.8||65300000
Algeria|2062||85.0||65600000
Algeria|2063||85.1||65800000
Algeria|2064||85.2||66100000
Algeria|2065||85.3||66300000
Algeria|2066||85.5||66600000
Algeria|2067||85.6||66800000
Algeria|2068||85.7||67000000
Algeria|2069||85.8||67200000
Algeria|2070||86.0||67400000
Algeria|2071||86.1||67500000
Algeria|2072||86.2||67700000
Algeria|2073||86.3||67900000
Algeria|2074||86.4||68100000
Algeria|2075||86.5||68200000
Algeria|2076||86.7||68400000
Algeria|2077||86.8||68600000
Algeria|2078||86.9||68700000
Algeria|2079||87.0||68900000
Algeria|2080||87.1||69000000
Algeria|2081||87.2||69200000
Algeria|2082||87.3||69300000
Algeria|2083||87.4||69500000
Algeria|2084||87.5||69600000
Algeria|2085||87.6||69700000
Algeria|2086||87.7||69900000
Algeria|2087||87.8||70000000
Algeria|2088||87.9||70100000
Algeria|2089||88.0||70200000
Algeria|2090||88.2||70300000
Algeria|2091||88.3||70400000
Algeria|2092||88.4||70500000
Algeria|2093||88.5||70500000
Algeria|2094||88.6||70600000
Algeria|2095||88.7||70700000
Algeria|2096||88.8||70700000
Algeria|2097||88.9||70700000
Algeria|2098||89.0||70700000
Algeria|2099||89.1||70700000
Algeria|2100||89.2||70700000
Andorra|1800|1200|||2650
Andorra|1801|1200|||2650
Andorra|1802|1200|||2650
Andorra|1803|1200|||2650
Andorra|1804|1210|||2650
Andorra|1805|1210|||2650
Andorra|1806|1210|||2650
Andorra|1807|1210|||2650
Andorra|1808|1220|||2650
Andorra|1809|1220|||2650
Andorra|1810|1220|||2650
Andorra|1811|1220|||2650
Andorra|1812|1220|||2650
Andorra|1813|1230|||2650
Andorra|1814|1230|||2650
Andorra|1815|1230|||2650
Andorra|1816|1230|||2650
Andorra|1817|1240|||2650
Andorra|1818|1240|||2650
Andorra|1819|1240|||2660
Andorra|1820|1240|||2670
Andorra|1821|1260|||2680
Andorra|1822|1270|||2690
Andorra|1823|1290|||2710
Andorra|1824|1300|||2730
Andorra|1825|1320|||2750
Andorra|1826|1330|||2770
Andorra|1827|1350|||2790
Andorra|1828|1370|||2810
Andorra|1829|1380|||2830
Andorra|1830|1400|||2850
Andorra|1831|1410|||2870
Andorra|1832|1430|||2890
Andorra|1833|1450|||2910
Andorra|1834|1470|||2930
Andorra|1835|1480|||2950
Andorra|1836|1500|||2970
Andorra|1837|1520|||2990
Andorra|1838|1540|||3010
Andorra|1839|1550|||3030
Andorra|1840|1570|||3060
Andorra|1841|1590|||3080
Andorra|1842|1610|||3100
Andorra|1843|1630|||3120
Andorra|1844|1650|||3140
Andorra|1845|1670|||3170
Andorra|1846|1690|||3190
Andorra|1847|1710|||3210
Andorra|1848|1730|||3230
Andorra|1849|1750|||3260
Andorra|1850|1770|||3280
Andorra|1851|1790|||3300
Andorra|1852|1810|||3320
Andorra|1853|1830|||3350
Andorra|1854|1860|||3370
Andorra|1855|1880|||3390
Andorra|1856|1900|||3420
Andorra|1857|1920|||3440
Andorra|1858|1950|||3460
Andorra|1859|1970|||3490
Andorra|1860|1990|||3510
Andorra|1861|2020|||3540
Andorra|1862|2040|||3560
Andorra|1863|2060|||3590
Andorra|1864|2090|||3610
Andorra|1865|2110|||3640
Andorra|1866|2140|||3660
Andorra|1867|2160|||3690
Andorra|1868|2190|||3710
Andorra|1869|2220|||3740
Andorra|1870|2240|||3760
Andorra|1871|2270|||3790
Andorra|1872|2300|||3820
Andorra|1873|2320|||3840
Andorra|1874|2350|||3870
Andorra|1875|2380|||3900
Andorra|1876|2410|||3920
Andorra|1877|2440|||3950
Andorra|1878|2460|||3980
Andorra|1879|2490|||4010
Andorra|1880|2520|||4030
Andorra|1881|2550|||4060
Andorra|1882|2580|||4090
Andorra|1883|2610|||4120
Andorra|1884|2650|||4150
Andorra|1885|2680|||4170
Andorra|1886|2710|||4200
Andorra|1887|2740|||4230
Andorra|1888|2770|||4260
Andorra|1889|2810|||4290
Andorra|1890|2840|||4320
Andorra|1891|2870|||4350
Andorra|1892|2910|||4380
Andorra|1893|2940|||4410
Andorra|1894|2980|||4440
Andorra|1895|3010|||4470
Andorra|1896|3050|||4500
Andorra|1897|3080|||4540
Andorra|1898|3120|||4570
Andorra|1899|3160|||4600
Andorra|1900|3200|||4630
Andorra|1901|3230|||4660
Andorra|1902|3270|||4690
Andorra|1903|3310|||4730
Andorra|1904|3350|||4760
Andorra|1905|3390|||4790
Andorra|1906|3430|||4830
Andorra|1907|3470|||4860
Andorra|1908|3510|||4890
Andorra|1909|3550|||4940
Andorra|1910|3600|||4990
Andorra|1911|3640|||5060
Andorra|1912|3680|||5150
Andorra|1913|3730|||5240
Andorra|1914|3790|||5330
Andorra|1915|3850|||5430
Andorra|1916|3920|||5530
Andorra|1917|3980|||5630
Andorra|1918|4050|||5740
Andorra|1919|4120|||5800
Andorra|1920|4190|||5820
Andorra|1921|4260|||5800
Andorra|1922|4330|||5740
Andorra|1923|4410|||5630
Andorra|1924|4480|||5530
Andorra|1925|4560|||5430
Andorra|1926|4640|||5330
Andorra|1927|4720|||5240
Andorra|1928|4800|||5140
Andorra|1929|4880|||5080
Andorra|1930|4970|||5040
Andorra|1931|5050|||5040
Andorra|1932|5140|||5060
Andorra|1933|5230|||5120
Andorra|1934|5320|||5170
Andorra|1935|5410|||5230
Andorra|1936|5500|||5280
Andorra|1937|5600|||5340
Andorra|1938|5690|||5390
Andorra|1939|5790|||5450
Andorra|1940|5890|||5510
Andorra|1941|5990|||5570
Andorra|1942|6100|||5630
Andorra|1943|6200|||5690
Andorra|1944|6310|||5750
Andorra|1945|6410|||5810
Andorra|1946|6520|||5870
Andorra|1947|6640|||5930
Andorra|1948|6750|||5990
Andorra|1949|6870|||6080
Andorra|1950|6980|||6200
Andorra|1951|7550|||6690
Andorra|1952|8160|||7250
Andorra|1953|8830|||7860
Andorra|1954|9540|||8530
Andorra|1955|10300|||9230
Andorra|1956|11200|||9980
Andorra|1957|12100|||10800
Andorra|1958|13000|||11600
Andorra|1959|14100|||12500
Andorra|1960|15200|||13400
Andorra|1961|16500|||14400
Andorra|1962|17800|||15400
Andorra|1963|19200|||16400
Andorra|1964|20800|||17500
Andorra|1965|22500|||18500
Andorra|1966|24300|||19600
Andorra|1967|26300|||20800
Andorra|1968|28400|||21900
Andorra|1969|30700|||23100
Andorra|1970|33200|75.5||24300
Andorra|1971|33000|75.8||25600
Andorra|1972|34000|76.1||26900
Andorra|1973|34900|76.4||28200
Andorra|1974|35300|76.7||29500
Andorra|1975|34100|77.0||30700
Andorra|1976|34000|77.2||31800
Andorra|1977|34000|77.5||32800
Andorra|1978|33500|77.8||33700
Andorra|1979|32500|78.1||34800
Andorra|1980|32100|78.2||36100
Andorra|1981|30800|78.3||37500
Andorra|1982|29900|78.3||39100
Andorra|1983|29100|78.3||40900
Andorra|1984|28400|78.5||42700
Andorra|1985|27800|78.6||44600
Andorra|1986|27600|78.7||46500
Andorra|1987|27900|78.8||48500
Andorra|1988|28200|78.8||50400
Andorra|1989|28400|78.9||52500
Andorra|1990|28400|79.0|0.48|54500
Andorra|1991|28000|79.1|0.51|56700
Andorra|1992|27200|79.1|0.54|58900
Andorra|1993|26000|79.3|0.55|61000
Andorra|1994|25900|79.5|0.55|62700
Andorra|1995|26100|79.7|0.53|63900
Andorra|1996|27200|80.0|0.51|64400
Andorra|1997|29700|80.3|0.5|64300
Andorra|1998|30800|80.6|0.49|64100
Andorra|1999|31900|80.9|0.48|64400
Andorra|2000|31700|81.2|0.47|65400
Andorra|2001|31800|81.4|0.46|67300
Andorra|2002|31900|81.6|0.45|70000
Andorra|2003|34500|81.7|0.46|73200
Andorra|2004|36300|81.7|0.49|76300
Andorra|2005|39800|81.8|0.5|78900
Andorra|2006|42700|82.0|0.51|81000
Andorra|2007|43400|82.1|0.52|82700
Andorra|2008|41400|82.2|0.52|83900
Andorra|2009|41700|82.2|0.53|84500
Andorra|2010|39000|82.3|0.54|84500
Andorra|2011|42000|82.4|0.54|83700
Andorra|2012|41900|82.4|0.54|82400
Andorra|2013|43700|82.5|0.55|80800
Andorra|2014|44900|82.5|0.55|79200
Andorra|2015|46600|82.6|0.55|78000
Andorra|2016|48200|82.7|0.55|77300
Andorra|2017|49800|82.7||77000
Andorra|2018|51500|||77000
Andorra|2019|53200|||77100
Andorra|2020|55000|||77300
Andorra|2021|56900|||77400
Andorra|2022|58700|||77500
Andorra|2023|60400|||77600
Andorra|2024|62100|||77700
Andorra|2025|63900|||77800
Andorra|2026|65600|||77900
Andorra|2027|67300|||77900
Andorra|2028|68900|||77900
Andorra|2029|70500|||77900
Andorra|2030|72100|||77900
Andorra|2031|73600|||77900
Andorra|2032|75100|||78000
Andorra|2033|76700|||78000
Andorra|2034|78300|||78000
Andorra|2035|79900|||78000
Andorra|2036|81500|||78000
Andorra|2037|83100|||78000
Andorra|2038|84800|||77900
Andorra|2039|86500|||77900
Andorra|2040|88300|||77900
Andorra|2041||||77800
Andorra|2042||||77700
Andorra|2043||||77600
Andorra|2044||||77500
Andorra|2045||||77300
Andorra|2046||||77100
Andorra|2047||||76900
Andorra|2048||||76700
Andorra|2049||||76400
Andorra|2050||||76100
Andorra|2051||||75800
Andorra|2052||||75400
Andorra|2053||||75100
Andorra|2054||||74600
Andorra|2055||||74200
Andorra|2056||||73800
Andorra|2057||||73300
Andorra|2058||||72800
Andorra|2059||||72300
Andorra|2060||||71800
Andorra|2061||||71300
Andorra|2062||||70800
Andorra|2063||||70200
Andorra|2064||||69700
Andorra|2065||||69200
Andorra|2066||||68700
Andorra|2067||||68300
Andorra|2068||||67800
Andorra|2069||||67400
Andorra|2070||||66900
Andorra|2071||||66500
Andorra|2072||||66200
Andorra|2073||||65800
Andorra|2074||||65500
Andorra|2075||||65200
Andorra|2076||||64900
Andorra|2077||||64600
Andorra|2078||||64400
Andorra|2079||||64200
Andorra|2080||||64000
Andorra|2081||||63900
Andorra|2082||||63700
Andorra|2083||||63600
Andorra|2084||||63500
Andorra|2085||||63400
Andorra|2086||||63300
Andorra|2087||||63300
Andorra|2088||||63200
Andorra|2089||||63100
Andorra|2090||||63100
Andorra|2091||||63000
Andorra|2092||||62900
Andorra|2093||||62900
Andorra|2094||||62800
Andorra|2095||||62700
Andorra|2096||||62700
Andorra|2097||||62600
Andorra|2098||||62500
Andorra|2099||||62500
Andorra|2100||||62400
Angola|1800|618|27.0||1570000
Angola|1801|620|27.0||1570000
Angola|1802|623|27.0||1570000
Angola|1803|626|27.0||1570000
Angola|1804|628|27.0||1570000
Angola|1805|631|27.0||1570000
Angola|1806|634|27.0||1570000
Angola|1807|637|27.0||1570000
Angola|1808|640|27.0||1570000
Angola|1809|642|27.0||1570000
Angola|1810|645|27.0||1570000
Angola|1811|648|27.0||1570000
Angola|1812|651|27.0||1570000
Angola|1813|654|27.0||1570000
Angola|1814|657|27.0||1570000
Angola|1815|660|27.0||1570000
Angola|1816|662|27.0||1570000
Angola|1817|665|27.0||1570000
Angola|1818|668|27.0||1570000
Angola|1819|671|27.0||1570000
Angola|1820|674|27.0||1580000
Angola|1821|677|27.0||1590000
Angola|1822|680|27.0||1610000
Angola|1823|683|27.0||1640000
Angola|1824|686|27.0||1660000
Angola|1825|689|27.0||1690000
Angola|1826|692|27.0||1710000
Angola|1827|695|27.0||1740000
Angola|1828|698|27.0||1760000
Angola|1829|701|27.0||1790000
Angola|1830|704|27.0||1810000
Angola|1831|708|27.0||1840000
Angola|1832|711|27.0||1870000
Angola|1833|714|27.0||1900000
Angola|1834|717|27.0||1920000
Angola|1835|720|27.0||1950000
Angola|1836|723|27.0||1980000
Angola|1837|726|27.0||2010000
Angola|1838|730|27.0||2040000
Angola|1839|733|27.0||2070000
Angola|1840|736|27.0||2100000
Angola|1841|739|27.0||2130000
Angola|1842|743|27.0||2160000
Angola|1843|746|27.0||2190000
Angola|1844|749|27.0||2230000
Angola|1845|752|27.0||2260000
Angola|1846|756|27.0||2290000
Angola|1847|759|27.0||2330000
Angola|1848|762|27.0||2360000
Angola|1849|766|27.0||2390000
Angola|1850|769|27.0||2420000
Angola|1851|773|27.0||2450000
Angola|1852|776|27.0||2470000
Angola|1853|779|27.0||2490000
Angola|1854|783|27.0||2510000
Angola|1855|786|27.0||2530000
Angola|1856|790|27.0||2550000
Angola|1857|793|27.0||2570000
Angola|1858|797|27.0||2600000
Angola|1859|800|27.0||2620000
Angola|1860|804|27.0||2640000
Angola|1861|807|27.0||2660000
Angola|1862|811|27.0||2680000
Angola|1863|814|27.0||2710000
Angola|1864|818|27.0||2730000
Angola|1865|822|27.0||2750000
Angola|1866|825|27.0||2780000
Angola|1867|829|27.0||2800000
Angola|1868|832|27.0||2820000
Angola|1869|836|27.0||2840000
Angola|1870|840|27.0||2870000
Angola|1871|844|27.1||2890000
Angola|1872|847|27.1||2910000
Angola|1873|851|27.2||2930000
Angola|1874|855|27.3||2940000
Angola|1875|858|27.3||2960000
Angola|1876|862|27.4||2980000
Angola|1877|866|27.5||3000000
Angola|1878|870|27.5||3020000
Angola|1879|874|27.6||3040000
Angola|1880|878|27.7||3060000
Angola|1881|881|27.7||3080000
Angola|1882|885|27.8||3100000
Angola|1883|889|27.9||3120000
Angola|1884|893|27.9||3140000
Angola|1885|897|28.0||3160000
Angola|1886|901|28.1||3180000
Angola|1887|905|28.1||3200000
Angola|1888|909|28.2||3220000
Angola|1889|913|28.3||3230000
Angola|1890|917|28.4||3240000
Angola|1891|921|28.4||3240000
Angola|1892|925|28.5||3240000
Angola|1893|929|28.6||3230000
Angola|1894|933|28.6||3210000
Angola|1895|937|28.7||3200000
Angola|1896|941|28.8||3190000
Angola|1897|946|28.8||3180000
Angola|1898|950|28.9||3170000
Angola|1899|954|29.0||3150000
Angola|1900|958|29.0||3140000
Angola|1901|962|29.1||3120000
Angola|1902|967|29.2||3100000
Angola|1903|971|29.3||3080000
Angola|1904|975|29.3||3060000
Angola|1905|979|29.4||3040000
Angola|1906|984|29.4||3020000
Angola|1907|988|29.5||3000000
Angola|1908|992|29.6||2980000
Angola|1909|997|29.7||2960000
Angola|1910|1000|29.7||2950000
Angola|1911|1010|29.8||2930000
Angola|1912|1010|29.9||2920000
Angola|1913|1010|29.9||2920000
Angola|1914|1050|30.0||2910000
Angola|1915|1080|30.1||2900000
Angola|1916|1110|30.1||2890000
Angola|1917|1140|30.2||2880000
Angola|1918|1170|11.7||2870000
Angola|1919|1210|30.4||2870000
Angola|1920|1250|30.4||2880000
Angola|1921|1290|30.5||2900000
Angola|1922|1330|30.6||2940000
Angola|1923|1370|30.6||2980000
Angola|1924|1410|30.7||3030000
Angola|1925|1460|30.8||3070000
Angola|1926|1500|30.8||3120000
Angola|1927|1550|30.9||3160000
Angola|1928|1600|31.0||3210000
Angola|1929|1650|31.0||3260000
Angola|1930|1700|31.1||3310000
Angola|1931|1760|31.2||3350000
Angola|1932|1810|31.2||3400000
Angola|1933|1870|31.3||3450000
Angola|1934|1930|31.4||3500000
Angola|1935|1990|31.4||3550000
Angola|1936|2060|31.5||3600000
Angola|1937|2120|31.6||3650000
Angola|1938|2190|31.6||3700000
Angola|1939|2260|31.7||3750000
Angola|1940|2330|31.8||3810000
Angola|1941|2400|32.1||3870000
Angola|1942|2480|32.5||3940000
Angola|1943|2560|32.8||4010000
Angola|1944|2640|33.1||4080000
Angola|1945|2720|33.5||4160000
Angola|1946|2810|33.8||4230000
Angola|1947|2900|34.1||4310000
Angola|1948|2990|34.5||4390000
Angola|1949|3080|34.8||4470000
Angola|1950|3180|35.2||4550000
Angola|1951|3260|35.5||4620000
Angola|1952|3340|36.0||4710000
Angola|1953|3420|36.6||4820000
Angola|1954|3290|37.1||4940000
Angola|1955|3510|37.7||5040000
Angola|1956|3400|38.3||5140000
Angola|1957|3670|38.8||5230000
Angola|1958|3810|39.4||5310000
Angola|1959|3770|40.0||5380000
Angola|1960|3860|40.6||5450000
Angola|1961|4310|41.1||5530000
Angola|1962|4130|41.7||5610000
Angola|1963|4280|42.3||5680000
Angola|1964|4700|42.9||5730000
Angola|1965|4970|43.5||5770000
Angola|1966|5190|44.1||5780000
Angola|1967|5410|44.7||5770000
Angola|1968|5250|45.3||5770000
Angola|1969|5320|45.9||5800000
Angola|1970|5570|46.5||5890000
Angola|1971|5790|46.7||6040000
Angola|1972|5690|46.9||6250000
Angola|1973|6010|47.1||6500000
Angola|1974|6060|47.3||6760000
Angola|1975|5620|47.2||7020000
Angola|1976|5010|47.2||7280000
Angola|1977|4960|47.3||7530000
Angola|1978|5070|47.4||7790000
Angola|1979|5080|47.5||8060000
Angola|1980|5110|47.6||8340000
Angola|1981|4930|47.7||8640000
Angola|1982|4610|47.7||8950000
Angola|1983|4340|47.7||9280000
Angola|1984|4260|47.8||9610000
Angola|1985|4210|47.9||9960000
Angola|1986|3760|47.9||10300000
Angola|1987|4130|47.7||10700000
Angola|1988|4650|47.5||11100000
Angola|1989|4670|47.8||11500000
Angola|1990|4760|47.9|527.0|11800000
Angola|1991|4650|48.5|532.0|12200000
Angola|1992|4240|48.6|543.0|12700000
Angola|1993|3120|47.3|569.0|13100000
Angola|1994|3060|48.7|598.0|13500000
Angola|1995|3410|49.5|608.0|13900000
Angola|1996|3750|50.1|582.0|14400000
Angola|1997|3890|50.2|582.0|14900000
Angola|1998|3950|49.3|667.0|15400000
Angola|1999|3900|50.7|660.0|15900000
Angola|2000|3890|51.7|672.0|16400000
Angola|2001|3920|52.4|694.0|16900000
Angola|2002|4320|53.5|719.0|17500000
Angola|2003|4300|54.2|766.0|18100000
Angola|2004|4610|54.8|818.0|18800000
Angola|2005|5110|55.7|845.0|19400000
Angola|2006|5500|56.4|876.0|20100000
Angola|2007|6040|57.5|904.0|20900000
Angola|2008|6470|58.4|933.0|21700000
Angola|2009|6290|59.1|958.0|22500000
Angola|2010|6360|59.9|978.0|23400000
Angola|2011|6350|60.6|990.0|24200000
Angola|2012|6650|61.3|1010.0|25100000
Angola|2013|6730|61.9|1030.0|26000000
Angola|2014|6810|62.8|1050.0|26900000
Angola|2015|6650|63.3|1080.0|27900000
Angola|2016|6260|63.8|1090.0|28800000
Angola|2017|6050|64.2||29800000
Angola|2018|5730|64.6||30800000
Angola|2019|5540|65.0||31800000
Angola|2020|5440|65.4||32900000
Angola|2021|5440|65.7||33900000
Angola|2022|5460|66.0||35000000
Angola|2023|5520|66.4||36100000
Angola|2024|5560|66.7||37300000
Angola|2025|5600|67.0||38500000
Angola|2026|5660|67.3||39700000
Angola|2027|5720|67.6||40900000
Angola|2028|5800|67.9||42200000
Angola|2029|5890|68.2||43500000
Angola|2030|6000|68.5||44800000
Angola|2031|6110|68.8||46200000
Angola|2032|6230|69.1||47600000
Angola|2033|6350|69.3||49000000
Angola|2034|6480|69.6||50500000
